id,title,img,museum,Название,Место создания,lon,lat,Датировка,Номер ГИМ,Отдел/коллекция,Размер,"Материал, техника",Инвентарный номер,Номер ГК,Ключевые слова,"Автор, мастер/Изготовитель",Выставки,Персоналии,Комплект,Предметный классификатор,Формат,"Лист, страницы",Шифр ОПИ,Историческое событие,Язык
156210,Мнш. 1117. Псалтырь. 1761 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcR_9-7ISC8q2IBtw8SDnakrOEjciKgwzjZCIaZh-w3YN.jpg?w=1000&h=1000,shm,Псалтырь,Киев,50.451313,30.514711,1761,ГИМ 22424щ,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 1117,30072095,Киев,,,,,Старопечатная книга,12°,,,,
156665,Мнш. 1615. Новый Завет. 1703 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcfjNCuifWSzGVXUPhVmW5N49U7cWd9ARm_Ef1UcmR4aE.jpg?w=1000&h=1000,shm,Новый Завет,Киев,50.451313,30.514711,1703,ГИМ 22425/1щ,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 1615,30824222,Киев,,,,,Старопечатная книга,8°,,,,
169903,Мнш. 1736. Новый Завет. 1703 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcR9XNlDsdbAMl5cXxON9qliC3z4y827EtqXZuOvGp2hB.jpg?w=1000&h=1000,shm,Новый Завет,Киев,50.451313,30.514711,1703,ГИМ 22425/2щ,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 1736,30831524,Киев,,,,,Старопечатная книга,8°,,,,
169440,Мнш. 1431. Библия. Иван Федоров. 1581 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcQzO9sqwINEjcSiOqb0v1w73mIrl3Xzgq5WKOUPotb5s.jpg?w=1000&h=1000,shm,Библия,Острог,,,1581,ГИМ 23905/1334щ,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 1431,30078783,,"Иван Федоров, печатник",,,,Старопечатная книга,1°,,,,
156203,Мнш. 1111. Новый Завет. 1741 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmceDmn5dCrzOF9_ZyZ1BVfq4HAckhdatnxaCxG-bUAv5x.jpg?w=1000&h=1000,shm,Новый Завет,Киев,50.451313,30.514711,1741,ГИМ 23905/158щ,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 1111,30072087,Киев,,,,,Старопечатная книга,4°,,,,
156647,Мнш. 453. Философия. Аристотель. 1745 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwnP7ZryJmAEWQ-u48NMvCQaBNQ6MnbjwN94MJUwsmJk9V40CXiaR6AUBfGs6GlcfzQ.jpg?w=1000&h=1000,shm,Философия,Киев,50.451313,30.514711,1745,ГИМ 23905щ/1,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 453,22513857,Киев,Аристотель,,,,Старопечатная книга,1°,,,,
156688,"Мнш. 553. Беседы на Деяния Апостолов. Иоанн Златоуст, Захарий Копыстенский, Елисей Плетенецкий, тип. лавры. 24.VIII.1624 г. (7132)",https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwgYbbtzZ6pcwrV3uv-fxz_ZCTxP9LBPoLmPqWSOIvg9Ou--5V8U6Aw30Ywl50xx3wg.jpg?w=1000&h=1000,shm,Беседы на Деяния Апостолов,Киев,50.451313,30.514711,1624,ГИМ 23905щ/101,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 553,22513915,Киев,"Иоанн Златоуст, Захарий Копыстенский, Елисей Плетенецкий, тип. лавры",,,,Старопечатная книга,1°,,,,церковнославянский
154743,Мнш. 558. Псалтырь. 1741 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwgVMLzNEBeIPrVDSZEgrur0cYWv7v8COGJ_kDGh1MiDZbOwuZ0TTPNodqRbJL7cMcQ.jpg?w=1000&h=1000,shm,Псалтырь,Киев,50.451313,30.514711,1741,ГИМ 23905щ/106,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 558,22520624,Киев,,,,,Старопечатная книга,1°,,,,
154747,Мнш. 562. Мессия правдивый. Иоанникий Голятовский. 1669 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwiDR2xVi5aV2V8w_I0rtq7_G6gAVQ6gr0B0WytpJIgGl.jpg?w=1000&h=1000,shm,Мессия правдивый,Киев,50.451313,30.514711,1669,ГИМ 23905щ/110,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 562,22520609,Киев,Иоанникий Голятовский,,,,Старопечатная книга,4°,,,,
154755,Мнш. 569. Евангелие. 1737 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwixKJj8HpOtKGGPLbUR_KSCNNLoPMCMy_rDp0V2NeJYIhLMO1gOcS0MRJuJdgBZpnQ.jpg?w=1000&h=1000,shm,Евангелие,Киев,50.451313,30.514711,1737,ГИМ 23905щ/117,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 569,22520614,Киев,,,,,Старопечатная книга,16°,,,,
154756,Мнш. 570. Ифика - иероплитика. 1712 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwpvYvIzqBiFwJ5lwp1auQJwMEwGsVktjQzeqTaHv4aZ2peMMVbRgKN8SQducdrDu5w.jpg?w=1000&h=1000,shm,Ифика - иероплитика,Киев,50.451313,30.514711,1712,ГИМ 23905щ/118,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 570,22520803,Киев,,,,,Старопечатная книга,12°,,,,
154757,Мнш. 571. Акафисты и каноны. 1680 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwq6_Rhx6cTvEQRJlio9sRoLdfWn07ccRytBijSk67H0QaiPEPMzxuegFe5XYuWN_2Q.jpg?w=1000&h=1000,shm,Акафисты и каноны,Киев,50.451313,30.514711,1680,ГИМ 23905щ/119,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 571,22520800,Киев,,,,,Старопечатная книга,16°,,,,
156809,Мнш. 579. Огородок Марии Богородицы. Антоний Радивиловский. 1676 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwnAdOgFtz8PVSFZjWjwFiK6PnHxgCNmOddfJXT1qK1NDlovrXW0Htco4tQfFlL7ftA.jpg?w=1000&h=1000,shm,Огородок Марии Богородицы,Киев,50.451313,30.514711,1676,ГИМ 23905щ/127,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 579,22521423,Киев,Антоний Радивиловский,,,,Старопечатная книга,1°,,,,
156810,Мнш. 580. Мир с богом человеку. 1669 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwtbVi4rLWF_PAy-jqSvgKTRhTL3G-eWNE01Cig5j_zb0.jpg?w=1000&h=1000,shm,Мир с богом человеку,Киев,50.451313,30.514711,1669,ГИМ 23905щ/128,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 580,22521472,Киев,,,,,Старопечатная книга,1°,,,,
156694,Мнш. 584. Требник. Петр Могила. 1646 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTdqFf6PmBgMw4lcY0EC32ubYXH6zL13_uzSUcVd7365O.jpg?w=1000&h=1000,shm,Требник,Киев,50.451313,30.514711,1646,ГИМ 23905щ/132,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 584,22513880,Киев,Петр Могила,,,,Старопечатная книга,1°,,,,
156695,"Мнш. 585. Беседы на 14 посланий ап. Павла. Иоанн Златоуст, тип. лавры. 2 апреля 1623 г. (26 марта 7129 - 2 апреля 7131)",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTRVcL5btIjlWqwSW0MWycnRC310QfOLnw-DhGc2KtN1B.jpg?w=1000&h=1000,shm,Беседы на 14 посланий ап. Павла,Киев,50.451313,30.514711,1623,ГИМ 23905щ/133,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 585,22513844,Киев,"Иоанн Златоуст, тип. лавры",,,,Старопечатная книга,1°,,,,
156924,Мнш. 587. Реляция о взятии и о покорении г. Гданьска. 1734 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwmh7r___oHlajsDCwp1JnB4ICo1GrovfwRUw6mzZyXRI.jpg?w=1000&h=1000,shm,Реляция о взятии и о покорении г. Гданьска,Киев,50.451313,30.514711,1734,ГИМ 23905щ/135,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 587,22521474,Киев,,,,,Старопечатная книга,1°,,,,
154760,Мнш. 591. Литургион униатский. 1778 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTeAcyoy_KT5At2F9TxXwHLcHQ-aEJzqkt7YNbjfnqe1W.jpg?w=1000&h=1000,shm,Литургион униатский,Почаев,,,1778,ГИМ 23905щ/139,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 591,22520612,,,,,,Старопечатная книга,1°,,,,
154762,Мнш. 592. Литургион униатский. 1778 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTatjabjMR-qmt3k5TS2ISIKZ04mPBlLRPbYj3MGCvXLk.jpg?w=1000&h=1000,shm,Литургион униатский,Почаев,,,1778,ГИМ 23905щ/140,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 592,22520633,,,,,,Старопечатная книга,1°,,,,
154765,"Мнш. 595. Беседы на 14 посланий ап. Павла. Иоанн Златоуст, тип. лавры. 2 апреля 1623 г. (26 марта 7129 - 2 апреля 7131)",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTdAuX915URZWn_EwIh10jjLlW71vNaBq5UmGF7N-ABZI.jpg?w=1000&h=1000,shm,Беседы на 14 посланий ап. Павла,Киев,50.451313,30.514711,1623,ГИМ 23905щ/143,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 595,22520665,Киев,"Иоанн Златоуст, тип. лавры",,,,Старопечатная книга,1°,,,,
155641,Мнш. 467. Книга о постничестве. Василий Великий. 1594 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwujKm3TBZnYftTBf8jC_EMsq1CKEAezrxcKQ7n2pJutm.jpg?w=1000&h=1000,shm,Книга о постничестве,Острог,,,1594,ГИМ 23905щ/15,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 467,22520037,,Василий Великий,,,,Старопечатная книга,1°,,,,
155646,Мнш. 471. Акафисты вседмичные. 1706 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwls-yyTv7mEP2yXuYvdJKbk4dnWKGdjC3p7vLkUQQrUF.jpg?w=1000&h=1000,shm,Акафисты вседмичные,Киев,50.451313,30.514711,1706,ГИМ 23905щ/19,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 471,22519862,Киев,,,,,Старопечатная книга,4°,,,,
156359,Мнш. 484. Акафист вмц. Варваре. 1761 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwuGbYtklDP8EFYZtVPxPUrHAuCcCY3dNpMMceiF2RK3K.jpg?w=1000&h=1000,shm,Акафист вмц. Варваре,Киев,50.451313,30.514711,1761,ГИМ 23905щ/32,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 484,22519877,Киев,,,,,Старопечатная книга,4°,,,,
156362,Мнш. 487. Царский путь креста. Иоанн Максимович. 1709 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwpqH4mpYPmOWykXa_Lg6wYZ5wCLdOjzUUXpoXlC8hTQY.jpg?w=1000&h=1000,shm,Царский путь креста,Чернигов,,,1709,ГИМ 23905щ/35,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 487,22519870,,Иоанн Максимович,,,,Старопечатная книга,4°,,,,русский
156365,Мнш. 489. Илиотропион. Иоанн Максимович. 1714 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwnzOdj8ojWQmqp06r7IyhgrjrWhcZyEEpEVdo49MF_gS.jpg?w=1000&h=1000,shm,Илиотропион,Чернигов,,,1714,ГИМ 23905щ/37,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 489,22519966,,Иоанн Максимович,,,,Старопечатная книга,4°,,,,
